Project Name,Package Name,Architecture Smell,Cause of the Smell
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.environment; org.apache.cocoon.components.treeprocessor.variables; org.apache.cocoon.selection; org.apache.cocoon.components.treeprocessor.
java,org.apache.cocoon.components.treeprocessor.variables,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.treeprocessor; org.apache.cocoon.components.modules.input; org.apache.cocoon.sitemap
java,org.apache.cocoon.environment,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.source; org.apache.cocoon; org.apache.cocoon.components
java,org.apache.cocoon.environment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractEnvironment; Environment; ForwardRedirector; PermanentRedirector; Redirector; Request; Source; SourceResolver; Cookie; ObjectModelHelper; Response]; [CocoonRunnable]; [Context]; [Session]. LCC (Lack of Component Cohesion) = 0.29
java,org.apache.cocoon.environment.wrapper,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.treeprocessor.sitemap
java,org.apache.cocoon.environment.wrapper,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EnvironmentWrapper; MutableEnvironmentFacade; RequestWrapper; ResponseWrapper; RequestParameters; EnumerationFromIterator]; [EnumerationFromIterator]. LCC (Lack of Component Cohesion) = 0.29
java,org.apache.cocoon.generation,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 88
java,org.apache.cocoon.generation,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.flow.javascript.fom
java,org.apache.cocoon.generation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.util.location.
java,org.apache.cocoon.i18n,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Bundle; BundleFactory; XMLResourceBundle; SAXContentHandler; XMLResourceBundleFactory; ConfigurationKeys]; [I18nUtils; LocaleValidator]. LCC (Lack of Component Cohesion) = 0.25
java,org.apache.cocoon.sitemap,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components.treeprocessor.sitemap
java,org.apache.cocoon.sitemap,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContentAggregator; Part; Element]; [LinkGatherer]; [LinkTranslator]; [NotifyingGenerator]; [PatternException]; [SitemapComponentSelector]; [SitemapErrorHandler]; [SitemapModelComponent]; [SitemapOutputComponent]; [SitemapParameters]; [LocatedHashMap]; [SitemapRedirector]; [XSLTFactoryLoader]. LCC (Lack of Component Cohesion) = 0.87
java,org.apache.cocoon.transformation,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 35
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.xml.dom.
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.components.sax.
java,org.apache.cocoon.transformation,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.xml; org.apache.cocoon.components.source.impl; org.apache.cocoon.components.xpointer.parser; org.apache.cocoon.components.xpointer.
java,org.apache.cocoon.transformation.helpers,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultIncludeCacheManager; LoaderThread; PreemptiveBooter; IncludeCacheManager; IncludeCacheManagerSession; IncludeCacheStorageProxy; ModifiableSourceIncludeCacheStorageProxy; PreemptiveLoader; PreemptiveLoaderAction; StoreIncludeCacheStorageProxy]; [FormValidatorHelper]; [NOPRecorder; ParametersRecorder; TextRecorder]. LCC (Lack of Component Cohesion) = 0.21
java,org.apache.cocoon.util,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
java,org.apache.cocoon.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.environment
java,org.apache.cocoon.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BufferedOutputStream; IOUtils; StringUtils; Tokenizer; NetUtils]; [ByteRange]; [ClassUtils]; [Deprecation; LogLevel; LoggerWrapper; DeprecationException]; [EnumerationFactory]; [FileFormatException; ImageUtils; MIMEUtils; ImageProperties]; [HashMap; ReflectionUtils; Matcher; Indexer; DefaultMatcher; DefaultIndexer]; [HashUtil]; [JavaArchiveFilter]; [MRUBucketMap; Node]; [X]; [NullOutputStream]; [PostInputStream]; [ResizableContainer]; [TraxErrorHandler]. LCC (Lack of Component Cohesion) = 0.48
java,org.apache.cocoon.util.log,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CocoonLogFormatter; CallStack; CocoonStreamTargetFactory; CocoonTargetFactory; ExtensiblePatternFormatter; PatternRun; XMLCocoonLogFormatter]; [Log4JConfigurator]; [CallStack]. LCC (Lack of Component Cohesion) = 0.33
java,org.apache.cocoon.xml,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 53
java,org.apache.cocoon.xml,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.xml.dom; org.apache.cocoon
java,org.apache.cocoon.xml.dom,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DocumentWrapper; DOMStreamer; NamespaceNormalizingDOMStreamer; ElementInfo; DefaultDOMStreamer]; [DOMBuilder; Listener; DOMFactory; DOMUtil]. LCC (Lack of Component Cohesion) = 0.22
