Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
santuario-java-1.5.2,org.apache.xml.security.algorithms,JCEMapper,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XMLCipherInput; EncryptedType; KeyInfo; DSAKeyValue; XMLUtils; HelperNodeList; Canonicalizer; CanonicalizerSpi; Canonicalizer20010315OmitComments; Canonicalizer20010315WithComments; Canonicalizer20010315ExclOmitComments; Canonicalizer20010315ExclWithComments; Canonicalizer11_OmitComments; Canonicalizer11_WithComments; CanonicalizerPhysical; XMLSignatureInput; XMLSignatureInputDebugger; CanonicalizerBase; I18n; Init; ElementProxy; Base64; Transform; TransformSpi; Transforms; TransformBase64Decode; TransformC14N; TransformC14NWithComments; TransformC14N11; TransformC14N11_WithComments; TransformC14NExclusive; TransformC14NExclusiveWithComments; TransformXPath; XPathFactory; JDKXPathFactory; JDKXPathAPI; XalanXPathFactory; XalanXPathAPI; FuncHere; TransformEnvelopedSignature; EnvelopedNodeFilter; TransformXSLT; TransformXPath2Filter; XPath2FilterContainer; XPath2NodeFilter; SignatureAlgorithm; XMLSignature; SignedInfo; Manifest; Reference; MessageDigestAlgorithm; JCEMapper; XMLCipher; Factory; AgreementMethodImpl; CipherDataImpl; CipherReferenceImpl; CipherValueImpl; EncryptedDataImpl; EncryptedKeyImpl; EncryptionMethodImpl; EncryptionPropertiesImpl; EncryptionPropertyImpl; ReferenceListImpl; Serializer; EncryptedKeyResolver; DigesterOutputStream; MissingResourceFailureException; SignatureProperties; SignerOutputStream; X509Data; XMLX509IssuerSerial; XMLX509SKI; SignatureDSA; RSAKeyValue; KeyValue; RetrievalMethod
santuario-java-1.5.2,org.apache.xml.security.algorithms,Algorithm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.algorithms,MessageDigestAlgorithm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGO_ID_DIGEST_NOT_RECOMMENDED_MD5; ALGO_ID_DIGEST_SHA1; ALGO_ID_DIGEST_SHA256; ALGO_ID_DIGEST_SHA384; ALGO_ID_DIGEST_SHA512; ALGO_ID_DIGEST_RIPEMD160; algorithm
santuario-java-1.5.2,org.apache.xml.security.algorithms,MessageDigestAlgorithm,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Algorithm
santuario-java-1.5.2,org.apache.xml.security.algorithms,SignatureAlgorithm,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Algorithm
santuario-java-1.5.2,org.apache.xml.security.algorithms,SignatureAlgorithm,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmac,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 37 methods
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmacSHA1,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmacSHA256,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmacSHA384,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmacSHA512,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.algorithms.implementations,IntegrityHmacRIPEMD160,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
