beam,v2.19.0-RC1,2020-01-28T01:04:49Z
beam,v2.18.0,2020-01-10T20:59:10Z
beam,v2.18.0-RC1,2020-01-10T20:59:10Z
beam,v2.17.0,2019-12-17T03:18:54Z
beam,v2.17.0-RC2,2019-12-17T03:18:54Z
beam,v2.16.0,2019-09-30T21:27:37Z
beam,v2.16.0-RC1,2019-09-30T21:27:37Z
beam,v2.15.0,2019-08-14T21:33:41Z
beam,v2.15.0-RC1,2019-08-12T22:50:25Z
beam,v2.14.0,2019-07-24T20:59:09Z
beam,v2.14.0-RC1,2019-07-24T20:59:09Z
beam,v2.13.0,2019-05-30T01:26:21Z
beam,v2.13.0-RC2,2019-05-30T01:26:21Z
beam,v2.13.0-RC1,2019-05-21T21:30:10Z
beam,v2.12.0,2019-04-15T21:21:44Z
beam,v2.12.0-RC4,2019-04-15T21:21:44Z
beam,v2.12.0-RC3,2019-04-09T22:16:15Z
beam,v2.12.0-RC2,2019-04-08T22:03:46Z
beam,v2.12.0-RC1,2019-04-03T17:15:39Z
beam,v2.11.0,2019-02-26T07:48:08Z
beam,v2.11.0-RC2,2019-02-26T07:48:08Z
beam,v2.11.0-RC1,2019-02-22T08:16:16Z
beam,v2.10.0,2019-02-06T19:25:11Z
beam,v2.10.0-RC3,2019-02-06T19:25:11Z
beam,v2.10.0-RC2,2019-02-05T21:45:15Z
beam,v2.10.0-RC1,2019-01-26T00:47:45Z
beam,v2.9.0,2018-12-06T06:37:40Z
beam,v2.9.0-RC1,2018-12-06T06:37:40Z
beam,v2.8.0,2018-10-18T16:58:49Z
beam,v2.8.0-RC1,2018-10-18T16:58:49Z
beam,v2.7.0,2018-09-26T02:48:34Z
beam,v2.7.0-RC3,2018-09-26T02:48:34Z
beam,v2.7.0-RC2,2018-09-25T02:22:46Z
beam,v2.7.0-RC1,2018-09-06T22:05:04Z
beam,v2.6.0,2018-08-03T22:38:34Z
beam,v2.6.0-RC2,2018-08-03T22:38:34Z
beam,v2.6.0-RC1,2018-07-31T17:57:38Z
beam,v2.5.0,2018-06-16T09:29:35Z
beam,v2.5.0-RC2,2018-06-16T09:29:35Z
beam,v2.5.0-RC1,2018-06-06T05:44:26Z
beam,v2.4.0,2018-03-17T07:11:04Z
beam,v2.4.0-RC3,2018-03-17T07:11:04Z
beam,v2.4.0-RC2,2018-03-08T00:59:02Z
beam,v2.4.0-RC1,2018-03-07T06:28:54Z
beam,v2.3.0,2018-02-10T20:49:44Z
beam,v2.3.0-RC3,2018-02-10T20:49:44Z
beam,v2.3.0-RC2,2018-02-07T20:08:03Z
beam,v2.3.0-RC1,2018-01-29T21:15:40Z
beam,v2.2.0,2017-11-16T10:58:47Z
beam,v2.2.0-RC4,2017-11-16T10:58:47Z
beam,v2.2.0-RC3,2017-11-05T09:02:16Z
beam,v2.2.0-RC2,2017-11-01T00:49:33Z
beam,v2.2.0-RC1,2017-10-27T00:32:28Z
beam,v2.1.1,2017-09-20T22:40:40Z
beam,v2.1.0,2017-08-08T18:45:07Z
beam,v2.1.0-RC3,2017-08-08T18:45:07Z
beam,v2.1.0-RC2,2017-07-18T14:52:02Z
beam,v2.1.0-RC1,2017-07-11T04:40:20Z
beam,v2.0.0,2017-05-12T23:50:12Z
beam,v2.0.0-beta3,2017-03-17T23:42:54Z
beam,v2.0.0-beta3-RC1,2017-03-17T23:42:46Z
beam,v2.0.0-beta2,2017-02-02T23:57:25Z
beam,v2.0.0-beta2-RC1,2017-02-02T23:57:25Z
beam,v2.0.0-beta1,2017-01-07T03:28:25Z
beam,v2.0.0-beta1-RC3,2017-01-07T03:28:25Z
beam,v2.0.0-beta1-RC2,2017-01-07T02:39:55Z
beam,v2.0.0-beta1-RC1,2017-01-07T02:13:32Z
beam,v2.0.0-RC4,2017-05-12T23:50:12Z
beam,v2.0.0-RC3,2017-05-12T06:34:49Z
beam,v2.0.0-RC2,2017-05-11T01:36:40Z
beam,v2.0.0-RC1,2017-05-06T01:46:31Z
beam,v1.9.1,2017-08-18T23:52:57Z
beam,v1.9.0,2017-01-09T18:58:45Z
beam,v1.8.1,2016-12-09T09:17:53Z
beam,v1.8.0,2016-09-30T23:44:59Z
beam,v1.7.0,2016-09-09T20:40:29Z
beam,v1.6.1,2016-08-08T20:49:42Z
beam,v1.6.0,2016-06-12T19:05:57Z
beam,v1.5.1,2016-04-04T20:31:23Z
beam,v1.5.0,2016-03-11T21:49:28Z
beam,v1.4.0,2016-01-21T22:21:32Z
beam,v1.3.0,2015-12-02T22:41:02Z
beam,v1.2.1,2015-10-05T22:08:21Z
beam,v1.2.0,2015-10-05T16:34:03Z
beam,v1.1.0,2015-09-15T18:43:17Z
beam,v1.0.0,2015-08-11T00:18:58Z
beam,v0.6.0,2017-03-11T02:09:10Z
beam,v0.6.0-RC2,2017-03-11T02:09:10Z
beam,v0.6.0-RC1,2017-03-09T00:32:54Z
beam,v0.5.0,2017-02-02T19:45:43Z
beam,v0.5.0-RC2,2017-02-02T19:45:43Z
