ambari,b6a33413e518a20e186609996b34671d33573c51,ambari-server/src/main/java/org/apache/ambari/server/security/authentication/AmbariUserDetails.java,ModificationType.MODIFY,5,5,0,Extract Subclass;Extract Subclass
ambari,b6a33413e518a20e186609996b34671d33573c51,ambari-server/src/main/java/org/apache/ambari/server/security/authentication/AmbariProxiedUserDetailsImpl.java,ModificationType.ADD,96,47,18,Push Down Method;Push Down Method;Push Down Method;Push Down Method;Extract Method;Push Down Method;Push Down Method;Push Down Method;Push Down Method;Extract Method
ambari,b6a33413e518a20e186609996b34671d33573c51,ambari-server/src/main/java/org/apache/ambari/server/security/authentication/AmbariUserDetailsImpl.java,ModificationType.ADD,86,50,13,Push Down Method
ambari,ce9cdfa2845208cdc3c210318907b636cc99b15a,ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeContext.java,ModificationType.MODIFY,44,718,120,Extract Method
ambari,ce9cdfa2845208cdc3c210318907b636cc99b15a,ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeHelper.java,ModificationType.MODIFY,82,715,158,Extract Method;Extract Method
ambari,d4599975382e053b7a614fa2aa5531383f8ee98f,ambari-server/src/main/java/org/apache/ambari/server/topology/StackFactory.java,ModificationType.ADD,26,7,0,Move Class
ambari,d4599975382e053b7a614fa2aa5531383f8ee98f,ambari-server/src/main/java/org/apache/ambari/server/topology/DefaultStackFactory.java,ModificationType.ADD,34,10,1,Move Class
ambari,d4b97b0831fc59cd95cada70277628520a904d4d,ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/RepositoryVersionHelper.java,ModificationType.MODIFY,23,407,86,Extract And Move Method
ambari,d7ce1ef3668d551061fa0539fda7befdb6cb1b43,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/PreUpgradeCheckResourceProvider.java,ModificationType.MODIFY,60,231,20,Extract Method
ambari,e175b935e481ba8d14c46da4d65838738d3b8fd3,ambari-server/src/main/java/org/apache/ambari/server/agent/ExecutionCommand.java,ModificationType.MODIFY,20,355,61,Extract And Move Method
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/Stack.java,ModificationType.MODIFY,7,519,127,Extract Method
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/UnitUpdater.java,ModificationType.MODIFY,34,146,36,Extract Method;Extract Method
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/StackAdvisorAdapter.java,ModificationType.MODIFY,155,232,29,Inline Method;Extract Method
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,ambari-server/src/test/java/org/apache/ambari/server/controller/internal/UnitUpdaterTest.java,ModificationType.MODIFY,55,120,13,Extract Method
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,ambari-server/src/test/java/org/apache/ambari/server/topology/addservice/StackAdvisorAdapterTest.java,ModificationType.MODIFY,411,551,19,Extract Method
ambari,f8a019926fdca0073f08de54c5e9720260beef52,ambari-server/src/main/java/org/apache/ambari/server/security/encryption/PropertiesEncryptor.java,ModificationType.ADD,115,74,20,Extract Superclass;Pull Up Method;Pull Up Method;Pull Up Method;Pull Up Method;Pull Up Method
ambari,f8a019926fdca0073f08de54c5e9720260beef52,ambari-server/src/main/java/org/apache/ambari/server/security/encryption/ConfigPropertiesEncryptor.java,ModificationType.MODIFY,11,28,4,Extract Superclass
ambari,f8a019926fdca0073f08de54c5e9720260beef52,ambari-server/src/main/java/org/apache/ambari/server/agent/stomp/AgentDataHolder.java,ModificationType.MODIFY,4,52,7,Extract Method
ambari,f8a019926fdca0073f08de54c5e9720260beef52,ambari-server/src/test/java/org/apache/ambari/server/agent/TestHeartbeatHandler.java,ModificationType.MODIFY,18,1308,41,Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method
ambari,fa3c6850f2426b01d2fa5e1fb2876cf901fddadb,ambari-server/src/main/java/org/apache/ambari/server/security/authorization/Users.java,ModificationType.MODIFY,18,990,225,Extract Method
ambari,fb70eddf5000e9b86302f67404c68385eb1010bb,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AmbariServerConfigurationUtils.java,ModificationType.MODIFY,79,38,13,Extract Method;Extract Method;Extract Method
ambari,fe80b390b03a47bda87dde95bc9feb11a49818a0,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/ResourceProviderAdapter.java,ModificationType.MODIFY,146,280,30,Extract Method
atlas,009330de2cd5503c06a26bd0dcf21dec377d8935,webapp/src/main/java/org/apache/atlas/web/service/CuratorFactory.java,ModificationType.MODIFY,110,127,21,Extract Method
atlas,02cf8c4884eb346f7b993bd46d6e789bd73f006d,repository/src/main/java/org/apache/atlas/repository/typestore/GraphBackedTypeStore.java,ModificationType.MODIFY,105,300,56,Extract Method
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,repository/src/main/java/org/apache/atlas/repository/graph/GraphHelper.java,ModificationType.MODIFY,83,965,257,Extract Method
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/AtlasEntityGraphDiscoveryV1.java,ModificationType.MODIFY,16,250,69,Extract Method;Extract Method
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/AtlasRelationshipStoreV1.java,ModificationType.MODIFY,87,319,71,Extract Method
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/DeleteHandlerV1.java,ModificationType.MODIFY,26,393,95,Extract Method
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,intg/src/main/java/org/apache/atlas/model/typedef/AtlasRelationshipDef.java,ModificationType.MODIFY,2,131,26,Move Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,intg/src/main/java/org/apache/atlas/model/impexp/AtlasCluster.java,ModificationType.RENAME,49,106,24,Move Class
atlas,03f2754d158e445faafe253bf232057a0c591c82,repository/src/main/java/org/apache/atlas/repository/impexp/ExportImportAuditService.java,ModificationType.MODIFY,79,124,18,Inline Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,repository/src/main/java/org/apache/atlas/repository/impexp/ExportService.java,ModificationType.MODIFY,23,641,164,Extract Method;Extract Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,repository/src/main/java/org/apache/atlas/repository/ogm/ExportImportAuditEntryDTO.java,ModificationType.MODIFY,29,78,8,Extract Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,repository/src/test/java/org/apache/atlas/repository/impexp/ExportImportTestBase.java,ModificationType.MODIFY,16,73,10,Extract Method;Extract And Move Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,repository/src/test/java/org/apache/atlas/repository/impexp/ReplicationEntityAttributeTest.java,ModificationType.MODIFY,30,142,14,Inline Method
atlas,03f2754d158e445faafe253bf232057a0c591c82,webapp/src/test/java/org/apache/atlas/web/resources/AdminExportImportTestIT.java,ModificationType.MODIFY,42,85,9,Extract Method
atlas,040ee99cb74645fc570747c68c22c91a91358d83,src/main/java/org/apache/metadata/types/HierarchicalType.java,ModificationType.MODIFY,29,317,69,Pull Up Method;Pull Up Method
atlas,04451449dd18f6c5df93fb4517c3d7fbdc122da7,graphdb/titan0/src/main/java/org/apache/atlas/repository/graphdb/titan0/Titan0Graph.java,ModificationType.MODIFY,37,316,60,Extract Method
atlas,04451449dd18f6c5df93fb4517c3d7fbdc122da7,graphdb/titan1/src/main/java/org/apache/atlas/repository/graphdb/titan1/Titan1Graph.java,ModificationType.MODIFY,29,333,61,Extract Method
atlas,04997e4c3081232cc620a2690437b4a2350b7381,metadata-bridge-parent/metadata-bridge-core/src/main/java/org/apache/hadoop/metadata/bridge/ABridge.java,ModificationType.ADD,104,81,17,Extract Superclass
atlas,04997e4c3081232cc620a2690437b4a2350b7381,metadata-bridge-parent/metadata-bridge-core/src/main/java/org/apache/hadoop/metadata/bridge/hivelineage/HiveLineageBridge.java,ModificationType.MODIFY,2,40,3,Extract Superclass
